"","y","mean","fD","H","ac3","ac8","ac15","Delta","Theta","Alpha","Beta","Gamma","variance"
"8623",2,16.6797752808989,1.4594316186373,0.919646050312734,0.781502617167102,0.413556786925916,0.320222320950116,16.88241295184,392.765105921343,369.02943967007,5146.62850173903,6204.10223096677,2101.947724243
"8624",3,-20.8202247191011,1.41503749927884,0.8877585579485,0.812760435880506,0.282166777649086,-0.129216900421627,3.44080668283467,49.5939221565208,285.7903456259,2558.58078764081,9137.55912275744,943.436424807973
"8625",1,-6.74157303370786,1.38702312310925,0.676928677208366,0.246374936110205,0.155498339655624,-0.264049983801835,99.2142083609519,29847.2496040906,315666.218393352,156711.69132766,641236.671411018,69932.4639116359
"8626",1,-3.06179775280899,1.58496250072116,0.732938171944525,0.766150499056141,0.197328350385438,-0.368371675686695,4.46951261311555,710.722784218838,9834.64810794232,31236.667538055,305411.818192661,18144.5215831905
"8627",5,35.6292134831461,1.67807190511264,0.927960624580052,0.718080094736568,0.351852163614568,0.339314151219691,9.96299436731157,248.775470460989,2298.30722508956,7056.7251375882,9600.39137680039,2896.76569542309
"8628",1,42.6460674157303,1.44745897697122,0.79057519822222,0.4416451679593,0.100857162618447,-0.222863159382566,294.643800782678,24778.139277413,660838.999834727,513961.168288964,2270064.41048835,194287.777978798
"8629",4,-8.10112359550562,1.70781924850669,0.68558116263259,0.444221076179015,-0.20378061287635,0.123909798092926,6.71387289400198,132.528160204977,742.043722649003,2814.94176833723,3415.9366943485,572.339998730401
"8630",1,-36,1.36923380966572,0.644319830718617,0.700255184014637,-0.150011978021146,-0.503228524131721,3.92595267307837,279.869899743815,8829.59031629073,54678.0341035654,249086.744488655,15224.418079096
"8631",3,-28.4831460674157,1.74723392962003,0.896146567717695,0.859452711164181,0.496922494417832,0.283465013095481,29.1375976226029,380.143350138691,594.218389878856,11009.1831739928,25303.2967149709,6470.4093188599
"8632",5,-35.8651685393258,1.5405683813627,0.81588532247862,0.410994596868044,0.0666444251284404,0.231434476798124,35.28821136324,893.25402928523,1769.37345913874,5803.25230144792,5361.86841067954,1639.36024884149
"8633",2,3.30898876404494,1,0.970642470044096,0.790078492647916,0.620101301240856,0.362902704201545,5.50378156230284,827.889344052319,17098.2679488182,17258.7858254857,84647.0597608893,15725.9435345648
"8634",5,0.123595505617978,1.62449086490779,0.569259109122248,0.248847481216557,-0.302989834189324,0.187484937880039,29.5869294158579,357.160928368416,2132.01989111602,6154.05513780107,5276.34427133597,1024.21062654732
"8635",1,14.9269662921348,1.54748779530249,0.562557429272515,0.68124247281284,-0.308084403364281,-0.522359256068456,1.97673697487221,548.624840730473,9229.4452022229,122498.8560134,591962.227694726,31721.5483082587
"8636",1,-5.8314606741573,1.44745897697122,0.649980919401461,0.603177544018326,-0.0474884072519384,-0.203304030130417,16.9114889143802,5784.04005437888,154178.38910632,730220.861054432,2808589.58284785,214274.242620453
"8637",2,13.376404494382,1.29545588352617,0.948479764838831,0.860651512195819,0.533172996449065,0.319782270199708,2.89099506249745,25.473716637456,205.727723992373,1690.98391391602,6552.998026521,924.880118072748
"8638",4,-10.3483146067416,1.73696559416621,0.596493515534995,0.29538442687216,-0.576337420325506,0.387370433058117,188.060438343408,685.255828208868,5757.49400863827,37275.8152208084,12594.5768561441,4827.99098584397
"8639",3,-27.9101123595506,1.4594316186373,0.967017628544324,0.759311283997892,0.558770578769719,0.29477600051556,60.9724720923721,422.631245589319,4268.63545633419,4422.86619853031,9282.93983947668,4279.91277851838
"8640",5,11.9775280898876,1.58496250072116,0.864392340607625,0.680557094242029,0.406915691175432,0.0464937595128483,6.33036552308304,97.7604919316704,484.764269032697,971.471057388727,4853.25568683212,533.072938487907
"8641",4,-0.870786516853933,1.66296501272243,0.769541093669737,0.364473576180251,0.0039308104673635,-4.85680411098846e-05,50.2183447155925,430.667936129027,4750.48607975914,7593.77357069236,3921.27224573892,1848.45213610106
"8642",2,17.752808988764,1.22239242133645,0.998534850786155,0.940142198759654,0.777752309513556,0.53791102883748,4.42364047982936,145.112760029213,471.548291929893,2835.11382212235,19134.817625776,5518.22103726274
"8643",5,-5.74157303370786,1.68449817427207,0.576038029715368,0.370570826060586,-0.262275257209633,-0.21318035227183,11.2270627953105,203.2673344903,1880.6506613281,4135.76165305118,5398.52258370075,798.475211070907
"8644",3,-29.2865168539326,1.54432051622381,0.832688141872429,0.781232728646973,0.112237771786446,-0.260539270836249,5.35611825075886,29.7187007962935,230.370516158292,2018.93028054172,9285.86116950979,991.312924522313
"8645",2,10.6179775280899,1,0.975334664909132,0.986432394328069,0.929028145723756,0.884208008601293,2.38068962798806,45.4134829623755,256.874198755633,3681.6732509663,10240.2774119042,44335.8984320447
"8646",3,3.43258426966292,1.32192809488736,0.99179187423324,0.876624905363189,0.683247579824831,0.544143185809254,10.6238486065159,233.473132645793,2552.11172998164,6380.57779618699,17438.9494668505,6313.96435599568
"8647",4,9.79775280898876,1.86507041991389,0.543719749068808,0.392707612474717,-0.786090286147419,0.804234082962818,8.2685386100973,227.630048158206,1511.88808220935,47773.7943761384,6757.59475686415,5323.05491017584
"8648",4,-16.247191011236,1.69187770463767,0.727825097849729,0.333525288475641,-0.146527727627737,-0.142109997954178,49.4316466502216,299.53039257961,8946.2775632254,11071.8544805914,3182.09267951596,1989.24928585031
"8649",1,43.9213483146067,1.46948528330122,0.839194421847265,0.579724299480307,0.125505643980045,-0.127709851009596,186.151193951492,9253.56982181411,229713.846473622,306671.614537681,1310324.38647022,129384.095473878
"8650",4,-1.50561797752809,1.41503749927884,0.977164855405938,0.807009883844242,0.447786495459537,0.465605251649878,11.5643665347101,204.054490629907,2308.39652343348,15429.5502199342,13749.8198047635,7240.74855583064
"8651",5,-31.4325842696629,1.55019708256048,0.91967892452295,0.780988802449952,0.546754883918561,0.385805399177391,6.20159424188551,206.203549530504,1332.45953715202,2936.88320790175,10208.0191407093,1712.93610740811
"8652",5,-1.94943820224719,1.58496250072116,0.919838363614969,0.740650721653536,0.35289997050459,0.23670425280254,7.32824983042564,98.9031050332883,879.624096049111,3700.0367913445,2692.10800804447,1102.74884149051
"8653",3,-3.42696629213483,1.63226821549951,0.938772280974668,0.864220123134883,0.58686157238901,0.399874558565837,5.59255253897848,29.3672432193944,140.675568861843,957.806364477494,2044.8749091973,650.415539897162
"8654",5,-46.9325842696629,1.54748779530249,0.816250983048016,0.673524700743523,0.0890774610183617,0.0662856820807788,6.420798987426,114.273970332393,733.265693298284,3205.56951926158,9074.16318112717,1100.9897797245
"8655",4,-10.7921348314607,1.34395440121736,0.795663363758805,0.477946733087548,0.184844147672051,0.0589672560873847,49.0618080119159,342.907605956333,2529.52035052243,4229.76149120995,4158.0460281178,1501.44242366533
"8656",5,-6.32584269662921,1.62148837674627,0.842918316991775,0.645004614694907,-0.0415298862486865,0.222564350198334,9.72361735006683,90.2606859727327,352.45285947343,6088.440738218,5376.94320698258,1182.8197803593
"8657",3,14.7359550561798,1.32192809488736,0.908569759030959,0.858846144140304,0.459602383404547,0.203909280249505,11.2141995138687,67.6291865751283,444.554197467963,4154.57286413919,6364.00613530945,2167.0315812861
"8658",5,13.752808988764,1.73696559416621,0.954105920976026,0.577313155882129,0.414809563292923,0.35645884982072,8.84846077539836,1295.23671282644,2079.84702975852,7268.94847269252,8483.17325736739,2747.37357963562
"8659",4,-14.747191011236,1.54748779530249,0.549205683339409,0.394701268018148,-0.523243306225713,0.46871719624126,11.1413051844694,386.085565913802,3748.59094012085,29648.0887296849,5617.1832767243,4353.46679997461
"8660",4,12.9775280898876,1.68449817427207,0.701277245953376,0.489682015015874,-0.462510178280954,0.42194342662594,4.97917230724423,418.581511872263,3609.02917457817,29992.4192001971,6771.02120017527,4373.51361645401
"8661",3,-8.92134831460674,1.24100809950379,0.942380180248104,0.866296703697221,0.524803767079803,0.242857559521317,2.24941250008701,10.4279968409721,56.156957487397,529.147291531099,1094.48580378678,297.666095346918
"8662",3,1.5561797752809,1.50901364748786,0.932505333182449,0.612336467621262,0.17010276838053,0.189997505326577,48.2591539870969,386.291929629337,5094.11023349229,11867.9067516268,9791.71629544826,3399.84145876976
"8663",4,71.3707865168539,1.58496250072116,0.876304272760166,0.484107408211885,-0.133092552950235,0.487126182590327,10.6652026771237,306.984610223451,1963.61910078123,9804.97400063465,4955.94594251139,1861.38716434965
"8664",2,-32.0112359550562,1.05889368905357,0.993057733361546,0.911943234461962,0.686126760379759,0.399897455064038,16.5761567930343,242.380869513833,980.814527733935,6425.30701590541,13958.5972723735,6568.27105948073
"8665",1,18.5786516853933,1.75488750216347,0.490618485128913,0.628003875148174,-0.346489986307975,-0.576855517424683,28.4277748653006,3258.57567408087,24254.2254420011,516552.826711084,379457.345724142,65125.4429315051
"8666",2,-21.1011235955056,1.96347412397488,0.954020732637115,0.874910521831457,0.571958261196686,0.296844530736182,2.49386575489602,42.8743693914347,410.756223908197,2250.80883008673,11795.0905991271,1968.31739986034
"8667",1,-39.5955056179775,1.47804729680464,0.541944094526254,0.556605506948081,-0.285620594111528,-0.300021773211522,25.2069551877382,3464.16755940883,91732.8571483635,338018.16356681,854702.314074449,64228.490827144
"8668",1,-35.9606741573034,1.53051471669878,0.797687079873286,0.713415511474359,0.0340205203169132,-0.07529495074853,5.85287562284093,331.217185290043,8899.94737805778,39999.3403306742,122741.999740121,14034.1961848537
"8669",3,-58.3707865168539,1.36923380966572,0.814489555315384,0.850229694197606,0.260400216490154,-0.281248668800986,3.97904594130221,26.0416698419974,209.596598226871,3461.0616732346,23557.5245411588,2012.46061067733
"8670",3,26.8820224719101,1.13750352374993,1.01828674372909,0.954941603412236,0.865319417421365,0.709926846087385,4.74093056243072,42.4248747510823,330.38582723348,961.494046440094,2684.8520557616,3188.54532470006
"8671",3,-9.37640449438202,1.36923380966572,0.933015475768296,0.890089804970797,0.657560897208422,0.297233206944866,2.65879640916851,5.88102708067015,105.968949115338,235.672817226412,2067.8535596111,343.851869485177
"8672",2,-35.7808988764045,1.47804729680464,0.892691239811201,0.854641895889901,0.345419551118766,-0.254319375880435,3.25802538403038,16.4928355344455,90.7194370916649,1030.61863786902,11973.597656982,730.544943820225
"8673",3,43.8202247191011,1.32192809488736,0.940441578825466,0.915430387182342,0.731814370805574,0.49276345585424,4.50167259435269,75.8234445344431,360.726843833221,1728.18451880136,3860.21796376826,2379.53811972323
"8674",5,-49.7078651685393,1.67807190511264,0.884051717647913,0.591721255351123,0.246572201878394,0.257976597930653,6.5345479237695,283.205283117447,1466.22860168245,3325.71347818143,4495.70371786723,1209.10061575573
"8675",2,-10.314606741573,1.41503749927884,1.02878895441621,0.90958425675311,0.729438550674067,0.526073221868489,18.500493054083,186.524075340873,834.042971124945,3721.31622142046,14030.1233243314,4453.06430521171
"8676",4,17.8651685393258,1.62449086490779,0.711813763418601,0.327502607118214,-0.161963536865384,-0.0223230484514768,44.2034968049315,333.786749263543,12010.3071389689,10863.833240044,11659.0153847827,3281.42804545166
"8677",2,-37.3820224719101,1.22239242133645,0.760253214069702,0.744980938516602,0.0258003444342863,-0.273342620366136,17.8015577835075,121.177230133239,933.957564902491,15736.5628027979,6716.8321521404,4362.75718910684
"8678",4,4.37078651685393,1.72582503656101,0.652780240571211,0.316372031902289,-0.0752991252187831,-0.191125691917561,48.3370255737336,400.935583804061,10090.069353611,15758.8505520166,7383.782068728,2930.18942423665
"8679",4,3.83707865168539,1.55254102302878,0.55041646957952,0.138664392544737,0.0149703494670279,-0.202652796478833,62.2914001746469,523.751306391226,20357.74122232,11813.942472975,5738.8105563086,3240.75861740621
"8680",3,6.87640449438202,1.64385618977472,0.976542858014672,0.956510808679007,0.827927275495475,0.696677163293258,5.50968754449406,121.476554489666,425.354530330039,3193.38813863341,16420.8222767937,7964.97898812925
"8681",4,-0.803370786516854,1.77760757866355,0.736684391045332,0.570974314475377,-0.0175746477365197,-0.173330503336809,5.59238065769935,91.7306786782216,2398.66586254639,7485.77482203556,10854.6496895805,1600.94981908208
"8682",3,-15.7921348314607,1.32192809488736,0.905383092324692,0.915109736160403,0.710031670050056,0.412177514820616,9.19960724994549,83.6761782276319,901.54549749403,3040.47505533235,11225.6319328154,4706.57236716816
"8683",1,39.685393258427,1.41503749927884,0.656055956899451,0.370798796397272,0.114926499649066,-0.297935969754414,411.396345042236,35571.8037111648,813698.935279263,396819.77935239,1404237.35922837,198204.646226116
"8684",2,-7.04494382022472,1.51457317282976,0.90384055688418,0.894255201282066,0.579246377281304,0.262569855435017,14.9015537010362,850.787827093847,12557.563925719,66680.7041925613,392838.507434128,61289.7719799403
"8685",1,-24.4550561797753,1.61667136044849,0.715027761540967,0.726756479894311,0.0627031447786863,-0.359165400017379,3.56142523162034,525.493392550862,7949.36134604306,53673.6375930112,282692.269668418,20288.5657652511
"8686",2,-23.8595505617978,1.45066140900957,0.891851395842867,0.803116933310867,0.401446914478362,0.350337638028253,12.865235684032,118.681592786196,598.29941831467,3468.65574472622,11285.6445356382,1883.27394781946
"8687",5,21.5842696629213,1.49476469174958,0.900381817687164,0.718674510237237,0.371114312030028,0.106593145658693,17.550499482097,426.58141050136,1588.70171404186,4844.99752355913,23908.9356288404,2530.47025963309
"8688",4,-65.4438202247191,1.86507041991389,0.572116510781986,0.254105017493203,-0.262926844160663,0.141521740711429,5.82545259624516,207.831207859014,1576.44394005617,4215.27438674084,2391.71230970027,762.112645210436
"8689",2,-10.5224719101124,1.32192809488736,0.739446161765748,0.845279719438564,0.298283487217956,-0.338754909816619,3.4179575571965,43.9588257716203,306.390591271771,3384.69770311191,44974.1159512654,2264.86107408113
"8690",2,64.4269662921348,1,0.928354508313471,0.846640666743381,0.511697339709689,0.135141918420509,20.1715628600733,473.973301597219,975.151696223382,6177.72498410149,15798.1864720843,4774.40424046213
"8691",1,-26.7921348314607,1.70043971814109,0.762998639128014,0.681732839111022,0.104372672327541,-0.128121839226669,7.87065389340849,458.47694889112,17406.7197447134,42334.4850824821,153691.343255074,13235.2390338348
"8692",2,48.9887640449438,1.68449817427207,0.693601541942058,0.614040281906041,-0.258643254336802,-0.18958210681631,18.5245477636358,169.806707016791,944.423100473079,8350.47487981975,4009.40130044901,1616.04507078017
"8693",4,-24.1910112359551,1.36257007938471,0.81195544029331,0.55052521430708,-0.0672581504564482,0.2302398618879,12.1530911688286,140.700077672081,4039.7398871196,11458.8496125556,9177.72843469275,2607.22884529931
"8694",5,-1.43258426966292,1.4594316186373,0.731600518819631,0.684974342260821,0.221863414242104,-0.172614266307412,6.22005023105849,64.1004073809689,1084.95707876878,2301.23783770889,10607.1944080598,1136.8118136228
